_DATE,"ITEC
_CODE",SKU,UPC,Status,"Import
Price",Tax,"Import
Fee",Rate,DSP,Cost,"
RSP","Profit 
Margin","Ds
Margin","DS
Profit","Fresco
Margin","Fresco
Profit","Net
Earn Ds
(15%)"
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX8a-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX9a-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX9a-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX9b-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX9b-BLU,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX6A-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-HonorX6A-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Nova4-GLD,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-P40-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-P40-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-P40-RG,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM11T-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM11T-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM11T-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12T-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12T-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13T/PRO-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13T/PRO-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12Pro-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12Lite-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12Lite-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM12Lite-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13Lite-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM13Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM14-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM14-BLU,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM14Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM14Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM14Ultra-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-XM14Ultra-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RedmiA1/A2-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Redmi9A-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Redmi10C-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Redmi10C-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RmNote8P-RG,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RmNote9-RG,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote10-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote10-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote10Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote10Pro-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote11/4G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote11/4G-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote11Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote11Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote11PP-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMNote11PP-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RM13C-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RM13C-BLU,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13(4G)-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13(4G)-BLU,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13(5G)-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13(5G)-BLU,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13PRO(4G)-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13PRO(4G)-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13PRO(5G)-BLK,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13PRO(5G)-BLU,,ACTIVE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13PRO+(5G)-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RMN13PRO+(5G)-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-MiNote10-RG,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-MiA3-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-MiA3-RG,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoC40-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoC40-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF3-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF3-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM3-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM3-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM3-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4Pro/4G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4Pro/4G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4Pro/4G-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoM4Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF4-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF4-PNK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF6-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF6-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF6Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF6Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF4GT-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoF4GT-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX4Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX4Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX4Pro-RG,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX5/5G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX5/5G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX5Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-PocoX5Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia1IV-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia1IV-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia1V-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia1V-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia10IV-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia10IV-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia10V-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Xperia10V-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+9Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+9Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+Nord3/Ace2V-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+Nord3/Ace2V-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+NordCE-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+NordCE/3Lite-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+NordCE/3Lite-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+11/5G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-1+11/5G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-V23e-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-X70Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-X70Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-X80Pro/5G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-X80Pro/5G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A1/A98-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A1/A98-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A16-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A73/4G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A73/5G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A74/4G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-A74/4G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme7-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme7-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme8/4G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme8/4G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme8/5G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme8/5G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme9i-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme9i-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme9Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme9ProPlus-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme9ProPlus-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme10/5G-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme10/5G-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme10Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme10Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme10ProPlus-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme10ProPlus-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme11Pro-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-Realme11Pro-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RealmeC11-BLK,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
8/27/2024,IT-CN-S,DUX-PC-FLIP-RealmeC11-BLU,,CLEARANCE,16.5,0.00,1,1.52,18.3,11.5,25.0,54%,50%,6.7,50%,6.7,3.0
